timestamp,open,high,low,close,volume,instrument
2026-01-08 12:01:00,54407.40,54450.45,54368.45,54393.15,57388,BANK NIFTY
2026-01-08 12:02:00,54393.15,54420.95,54352.70,54403.80,129880,BANK NIFTY
2026-01-08 12:03:00,54403.80,54421.10,54383.30,54414.80,90009,BANK NIFTY
2026-01-08 12:04:00,54414.80,54432.90,54398.25,54411.95,140001,BANK NIFTY
2026-01-08 12:05:00,54411.95,54448.85,54383.20,54397.00,126578,BANK NIFTY
2026-01-08 12:06:00,54397.00,54417.50,54368.50,54371.85,114668,BANK NIFTY
2026-01-08 12:07:00,54371.85,54398.60,54367.30,54390.00,105372,BANK NIFTY
2026-01-08 12:08:00,54390.00,54431.10,54366.20,54428.80,106553,BANK NIFTY
2026-01-08 12:09:00,54428.80,54430.70,54378.40,54416.00,83751,BANK NIFTY
2026-01-08 12:10:00,54416.00,54420.95,54385.20,54395.65,76743,BANK NIFTY
2026-01-08 12:11:00,54395.65,54480.10,54377.40,54455.80,130282,BANK NIFTY
2026-01-08 12:12:00,54455.80,54472.75,54431.20,54437.95,105326,BANK NIFTY
2026-01-08 12:13:00,54437.95,54475.20,54423.70,54462.95,69195,BANK NIFTY
2026-01-08 12:14:00,54462.95,54492.85,54460.75,54472.35,90790,BANK NIFTY
2026-01-08 12:15:00,54472.35,54482.10,54444.50,54464.05,85054,BANK NIFTY
2026-01-08 12:16:00,54464.05,54485.30,54423.50,54446.15,103721,BANK NIFTY
2026-01-08 12:17:00,54446.15,54472.85,54417.35,54427.25,95415,BANK NIFTY
2026-01-08 12:18:00,54427.25,54438.05,54406.25,54413.95,90470,BANK NIFTY
2026-01-08 12:19:00,54413.95,54460.95,54408.95,54454.65,61381,BANK NIFTY
2026-01-08 12:20:00,54454.65,54462.10,54425.95,54460.85,84550,BANK NIFTY
2026-01-08 12:21:00,54460.85,54483.20,54435.75,54436.10,132849,BANK NIFTY
2026-01-08 12:22:00,54436.10,54440.90,54386.55,54393.45,98627,BANK NIFTY
2026-01-08 12:23:00,54393.45,54441.05,54379.00,54407.75,170165,BANK NIFTY
2026-01-08 12:24:00,54407.75,54418.85,54388.65,54412.10,109368,BANK NIFTY
2026-01-08 12:25:00,54412.10,54472.30,54407.90,54463.40,111105,BANK NIFTY
2026-01-08 12:26:00,54463.40,54487.50,54455.45,54485.85,106341,BANK NIFTY
2026-01-08 12:27:00,54485.85,54530.80,54472.50,54522.90,142045,BANK NIFTY
2026-01-08 12:28:00,54522.90,54552.15,54449.95,54496.90,145346,BANK NIFTY
2026-01-08 12:29:00,54496.90,54516.55,54463.90,54472.65,84728,BANK NIFTY
2026-01-08 12:30:00,54472.65,54493.35,54419.65,54491.40,77512,BANK NIFTY
2026-01-08 12:31:00,54491.40,54528.55,54447.60,54461.00,101256,BANK NIFTY
2026-01-08 12:32:00,54461.00,54469.85,54383.00,54440.50,142988,BANK NIFTY
2026-01-08 12:33:00,54440.50,54461.75,54412.40,54439.00,95319,BANK NIFTY
2026-01-08 12:34:00,54439.00,54493.70,54408.40,54479.30,99363,BANK NIFTY
2026-01-08 12:35:00,54479.30,54481.10,54453.95,54463.05,147283,BANK NIFTY
2026-01-08 12:36:00,54463.05,54478.55,54427.80,54443.15,139827,BANK NIFTY
2026-01-08 12:37:00,54443.15,54501.75,54433.90,54488.35,107869,BANK NIFTY
2026-01-08 12:38:00,54488.35,54522.25,54486.30,54513.65,98571,BANK NIFTY
2026-01-08 12:39:00,54513.65,54552.15,54484.60,54489.15,105461,BANK NIFTY
2026-01-08 12:40:00,54489.15,54534.65,54476.85,54516.45,106175,BANK NIFTY
2026-01-08 12:41:00,54516.45,54556.65,54515.90,54521.85,77694,BANK NIFTY
2026-01-08 12:42:00,54521.85,54542.85,54505.15,54528.90,84117,BANK NIFTY
2026-01-08 12:43:00,54528.90,54561.30,54497.90,54518.25,89271,BANK NIFTY
2026-01-08 12:44:00,54518.25,54545.60,54509.70,54541.40,87383,BANK NIFTY
2026-01-08 12:45:00,54541.40,54558.40,54485.75,54516.15,128512,BANK NIFTY
2026-01-08 12:46:00,54516.15,54541.65,54511.05,54532.40,122581,BANK NIFTY
2026-01-08 12:47:00,54532.40,54566.00,54501.45,54554.45,130176,BANK NIFTY
2026-01-08 12:48:00,54554.45,54558.00,54542.30,54544.15,61269,BANK NIFTY
2026-01-08 12:49:00,54544.15,54545.15,54506.95,54526.35,86328,BANK NIFTY
2026-01-08 12:50:00,54526.35,54540.50,54519.80,54536.50,85814,BANK NIFTY
2026-01-08 12:51:00,54536.50,54541.70,54482.15,54504.40,104317,BANK NIFTY
2026-01-08 12:52:00,54504.40,54526.55,54430.75,54459.85,87851,BANK NIFTY
2026-01-08 12:53:00,54459.85,54490.25,54442.55,54477.40,96576,BANK NIFTY
2026-01-08 12:54:00,54477.40,54491.45,54425.30,54455.80,78920,BANK NIFTY
2026-01-08 12:55:00,54455.80,54485.45,54418.20,54461.20,108218,BANK NIFTY
2026-01-08 12:56:00,54461.20,54465.80,54458.05,54462.00,86883,BANK NIFTY
2026-01-08 12:57:00,54462.00,54493.35,54446.50,54474.30,105506,BANK NIFTY
2026-01-08 12:58:00,54474.30,54513.50,54448.55,54458.45,130023,BANK NIFTY
2026-01-08 12:59:00,54458.45,54501.75,54444.45,54484.80,55122,BANK NIFTY
2026-01-08 13:00:00,54484.80,54513.05,54473.00,54498.15,112565,BANK NIFTY
2026-01-08 13:01:00,54498.15,54500.70,54459.45,54464.40,98545,BANK NIFTY
2026-01-08 13:02:00,54464.40,54487.60,54440.25,54464.30,85322,BANK NIFTY
2026-01-08 13:03:00,54464.30,54475.40,54459.80,54463.00,114568,BANK NIFTY
2026-01-08 13:04:00,54463.00,54509.30,54450.95,54481.90,81496,BANK NIFTY
2026-01-08 13:05:00,54481.90,54494.90,54469.25,54485.30,78648,BANK NIFTY
2026-01-08 13:06:00,54485.30,54491.30,54438.40,54457.95,124147,BANK NIFTY
2026-01-08 13:07:00,54457.95,54488.45,54445.25,54475.70,159417,BANK NIFTY
2026-01-08 13:08:00,54475.70,54481.25,54414.40,54448.75,98021,BANK NIFTY
2026-01-08 13:09:00,54448.75,54478.85,54372.25,54428.90,183858,BANK NIFTY
2026-01-08 13:10:00,54428.90,54434.85,54421.60,54428.35,114306,BANK NIFTY
2026-01-08 13:11:00,54428.35,54450.00,54419.15,54434.30,82600,BANK NIFTY
2026-01-08 13:12:00,54434.30,54471.75,54404.75,54422.60,137716,BANK NIFTY
2026-01-08 13:13:00,54422.60,54445.60,54404.60,54427.25,73309,BANK NIFTY
2026-01-08 13:14:00,54427.25,54434.55,54411.90,54422.30,135885,BANK NIFTY
2026-01-08 13:15:00,54422.30,54426.60,54385.75,54396.60,101067,BANK NIFTY
2026-01-08 13:16:00,54396.60,54410.80,54391.00,54396.95,72436,BANK NIFTY
2026-01-08 13:17:00,54396.95,54412.25,54394.70,54407.95,88687,BANK NIFTY
2026-01-08 13:18:00,54407.95,54427.85,54404.95,54426.10,55933,BANK NIFTY
2026-01-08 13:19:00,54426.10,54471.20,54418.55,54446.90,94490,BANK NIFTY
2026-01-08 13:20:00,54446.90,54482.85,54420.60,54426.75,84520,BANK NIFTY
2026-01-08 13:21:00,54426.75,54447.70,54401.45,54414.50,152607,BANK NIFTY
2026-01-08 13:22:00,54414.50,54485.50,54401.00,54442.60,81563,BANK NIFTY
2026-01-08 13:23:00,54442.60,54454.10,54420.85,54424.10,96964,BANK NIFTY
2026-01-08 13:24:00,54424.10,54465.05,54422.35,54424.85,91655,BANK NIFTY
2026-01-08 13:25:00,54424.85,54447.65,54424.55,54439.65,124272,BANK NIFTY
2026-01-08 13:26:00,54439.65,54465.10,54414.20,54450.90,141058,BANK NIFTY
2026-01-08 13:27:00,54450.90,54491.75,54448.65,54484.95,121259,BANK NIFTY
2026-01-08 13:28:00,54484.95,54511.50,54461.85,54491.05,170764,BANK NIFTY
2026-01-08 13:29:00,54491.05,54517.15,54453.90,54473.60,152248,BANK NIFTY
2026-01-08 13:30:00,54473.60,54499.80,54448.10,54495.40,56740,BANK NIFTY
2026-01-08 13:31:00,54495.40,54500.90,54422.25,54478.30,282626,BANK NIFTY
2026-01-08 13:32:00,54478.30,54519.35,54467.30,54506.90,130261,BANK NIFTY
2026-01-08 13:33:00,54506.90,54561.75,54466.05,54500.95,181731,BANK NIFTY
2026-01-08 13:34:00,54500.95,54539.70,54498.20,54529.10,196989,BANK NIFTY
2026-01-08 13:35:00,54529.10,54581.30,54488.00,54512.45,143603,BANK NIFTY
2026-01-08 13:36:00,54512.45,54533.95,54485.20,54486.30,120199,BANK NIFTY
2026-01-08 13:37:00,54486.30,54521.70,54462.40,54487.95,145952,BANK NIFTY
2026-01-08 13:38:00,54487.95,54617.30,54457.10,54516.10,237734,BANK NIFTY
2026-01-08 13:39:00,54516.10,54546.45,54429.30,54491.15,230427,BANK NIFTY
2026-01-08 13:40:00,54491.15,54540.85,54418.90,54441.55,274568,BANK NIFTY
2026-01-08 13:41:00,54441.55,54456.80,54429.45,54441.20,155149,BANK NIFTY
2026-01-08 13:42:00,54441.20,54468.45,54315.15,54377.15,239554,BANK NIFTY
2026-01-08 13:43:00,54377.15,54404.35,54308.30,54350.30,223090,BANK NIFTY
2026-01-08 13:44:00,54350.30,54391.85,54305.05,54377.50,235894,BANK NIFTY
2026-01-08 13:45:00,54377.50,54472.20,54340.30,54443.25,245544,BANK NIFTY
2026-01-08 13:46:00,54443.25,54549.55,54392.95,54419.75,337803,BANK NIFTY
2026-01-08 13:47:00,54419.75,54437.65,54366.40,54392.35,167115,BANK NIFTY
2026-01-08 13:48:00,54392.35,54444.40,54366.55,54431.50,241166,BANK NIFTY
2026-01-08 13:49:00,54431.50,54509.90,54308.85,54364.60,200251,BANK NIFTY
2026-01-08 13:50:00,54364.60,54437.65,54354.90,54389.15,168385,BANK NIFTY
2026-01-08 13:51:00,54389.15,54407.00,54350.25,54403.60,210590,BANK NIFTY
2026-01-08 13:52:00,54403.60,54490.50,54361.55,54424.90,205263,BANK NIFTY
2026-01-08 13:53:00,54424.90,54425.05,54381.00,54395.70,154081,BANK NIFTY
2026-01-08 13:54:00,54395.70,54466.35,54330.75,54449.40,167569,BANK NIFTY
2026-01-08 13:55:00,54449.40,54452.85,54369.50,54428.25,185028,BANK NIFTY
2026-01-08 13:56:00,54428.25,54429.35,54336.65,54386.15,224588,BANK NIFTY
2026-01-08 13:57:00,54386.15,54481.85,54373.15,54416.80,178579,BANK NIFTY
2026-01-08 13:58:00,54416.80,54505.75,54358.50,54469.80,198239,BANK NIFTY
2026-01-08 13:59:00,54469.80,54522.70,54435.50,54457.90,298482,BANK NIFTY
2026-01-08 14:00:00,54457.90,54521.05,54407.75,54487.70,261391,BANK NIFTY
2026-01-08 14:01:00,54487.70,54504.75,54468.70,54491.30,179246,BANK NIFTY
2026-01-08 14:02:00,54491.30,54515.35,54485.25,54496.55,184958,BANK NIFTY
2026-01-08 14:03:00,54496.55,54620.60,54495.85,54559.60,284438,BANK NIFTY
2026-01-08 14:04:00,54559.60,54606.80,54518.95,54586.85,224600,BANK NIFTY
2026-01-08 14:05:00,54586.85,54733.95,54567.15,54699.90,276730,BANK NIFTY
2026-01-08 14:06:00,54699.90,54734.85,54662.00,54700.95,212900,BANK NIFTY
2026-01-08 14:07:00,54700.95,54715.00,54682.30,54707.15,320696,BANK NIFTY
2026-01-08 14:08:00,54707.15,54727.00,54677.20,54709.05,173211,BANK NIFTY
2026-01-08 14:09:00,54709.05,54727.25,54669.00,54701.85,145326,BANK NIFTY
2026-01-08 14:10:00,54701.85,54800.20,54639.55,54771.95,188884,BANK NIFTY
2026-01-08 14:11:00,54771.95,54804.85,54689.85,54730.55,236015,BANK NIFTY
2026-01-08 14:12:00,54730.55,54756.90,54671.70,54721.65,149421,BANK NIFTY
2026-01-08 14:13:00,54721.65,54784.75,54707.55,54753.25,333283,BANK NIFTY
2026-01-08 14:14:00,54753.25,54775.20,54651.30,54696.50,221706,BANK NIFTY
2026-01-08 14:15:00,54696.50,54765.50,54657.25,54725.85,170124,BANK NIFTY
2026-01-08 14:16:00,54725.85,54830.65,54724.80,54818.35,273916,BANK NIFTY
2026-01-08 14:17:00,54818.35,54831.55,54755.20,54784.70,177994,BANK NIFTY
2026-01-08 14:18:00,54784.70,54806.45,54715.10,54757.85,118751,BANK NIFTY
2026-01-08 14:19:00,54757.85,54870.85,54750.35,54842.05,150046,BANK NIFTY
2026-01-08 14:20:00,54842.05,54923.75,54778.35,54905.20,124171,BANK NIFTY
2026-01-08 14:21:00,54905.20,54960.55,54856.20,54927.00,234902,BANK NIFTY
2026-01-08 14:22:00,54927.00,54927.25,54896.50,54926.60,152405,BANK NIFTY
2026-01-08 14:23:00,54926.60,54933.05,54883.60,54920.50,244269,BANK NIFTY
2026-01-08 14:24:00,54920.50,54945.70,54912.65,54916.45,178464,BANK NIFTY
2026-01-08 14:25:00,54916.45,54976.30,54876.35,54931.95,279147,BANK NIFTY
2026-01-08 14:26:00,54931.95,55025.00,54884.35,55011.35,222489,BANK NIFTY
2026-01-08 14:27:00,55011.35,55028.90,54956.30,54974.05,305168,BANK NIFTY
2026-01-08 14:28:00,54974.05,55062.45,54951.35,54964.55,214149,BANK NIFTY
2026-01-08 14:29:00,54964.55,55043.80,54911.10,55024.75,266423,BANK NIFTY
2026-01-08 14:30:00,55024.75,55115.20,54995.35,55099.20,322687,BANK NIFTY
2026-01-08 14:31:00,55099.20,55149.15,55091.95,55144.35,248109,BANK NIFTY
2026-01-08 14:32:00,55144.35,55210.35,55115.80,55201.50,169693,BANK NIFTY
2026-01-08 14:33:00,55201.50,55212.80,55128.30,55159.40,237867,BANK NIFTY
2026-01-08 14:34:00,55159.40,55174.50,55117.40,55153.65,177306,BANK NIFTY
2026-01-08 14:35:00,55153.65,55167.70,55141.05,55163.95,197559,BANK NIFTY
2026-01-08 14:36:00,55163.95,55198.60,55101.30,55191.95,317391,BANK NIFTY
2026-01-08 14:37:00,55191.95,55209.20,55113.35,55164.55,165013,BANK NIFTY
2026-01-08 14:38:00,55164.55,55200.95,55149.00,55166.40,199292,BANK NIFTY
2026-01-08 14:39:00,55166.40,55182.75,55146.90,55150.70,305903,BANK NIFTY
2026-01-08 14:40:00,55150.70,55262.70,55124.05,55201.90,318365,BANK NIFTY
2026-01-08 14:41:00,55201.90,55259.75,55153.90,55237.65,275826,BANK NIFTY
2026-01-08 14:42:00,55237.65,55267.75,55212.75,55217.15,150309,BANK NIFTY
2026-01-08 14:43:00,55217.15,55288.95,55070.45,55117.55,162014,BANK NIFTY
2026-01-08 14:44:00,55117.55,55129.30,55051.85,55070.65,123627,BANK NIFTY
2026-01-08 14:45:00,55070.65,55102.80,54963.40,54985.80,173020,BANK NIFTY
2026-01-08 14:46:00,54985.80,55000.15,54937.50,54966.40,175708,BANK NIFTY
2026-01-08 14:47:00,54966.40,55044.95,54919.80,55008.30,189123,BANK NIFTY
2026-01-08 14:48:00,55008.30,55057.50,54955.60,55014.20,199690,BANK NIFTY
2026-01-08 14:49:00,55014.20,55031.15,54939.30,54951.85,247046,BANK NIFTY
2026-01-08 14:50:00,54951.85,54957.25,54949.50,54953.60,185977,BANK NIFTY
2026-01-08 14:51:00,54953.60,54990.00,54890.95,54956.05,154494,BANK NIFTY
2026-01-08 14:52:00,54956.05,54992.40,54894.00,54943.45,221487,BANK NIFTY
2026-01-08 14:53:00,54943.45,54960.25,54844.55,54876.45,119608,BANK NIFTY
2026-01-08 14:54:00,54876.45,54969.55,54863.00,54886.50,176455,BANK NIFTY
2026-01-08 14:55:00,54886.50,54913.00,54873.60,54893.85,223316,BANK NIFTY
2026-01-08 14:56:00,54893.85,54909.50,54887.25,54906.50,215987,BANK NIFTY
2026-01-08 14:57:00,54906.50,54932.85,54822.00,54913.90,211312,BANK NIFTY
2026-01-08 14:58:00,54913.90,54980.05,54820.80,54839.55,210355,BANK NIFTY
2026-01-08 14:59:00,54839.55,54890.75,54827.30,54850.45,183308,BANK NIFTY
2026-01-08 15:00:00,54850.45,54913.65,54836.60,54879.00,150755,BANK NIFTY
2026-01-08 15:01:00,54879.00,54943.65,54866.25,54933.75,152033,BANK NIFTY
2026-01-08 15:02:00,54933.75,55051.25,54882.00,54971.25,253973,BANK NIFTY
2026-01-08 15:03:00,54971.25,55036.35,54942.80,55025.30,227414,BANK NIFTY
2026-01-08 15:04:00,55025.30,55096.05,54978.80,55085.35,183275,BANK NIFTY
2026-01-08 15:05:00,55085.35,55102.65,55051.10,55093.05,207169,BANK NIFTY
2026-01-08 15:06:00,55093.05,55185.25,55080.10,55172.85,274060,BANK NIFTY
2026-01-08 15:07:00,55172.85,55207.45,55142.40,55161.70,158431,BANK NIFTY
2026-01-08 15:08:00,55161.70,55201.50,55100.75,55177.65,289937,BANK NIFTY
2026-01-08 15:09:00,55177.65,55255.45,55144.90,55237.60,322294,BANK NIFTY
2026-01-08 15:10:00,55237.60,55311.05,55142.35,55255.30,235904,BANK NIFTY
2026-01-08 15:11:00,55255.30,55307.95,55215.55,55299.55,133714,BANK NIFTY
2026-01-08 15:12:00,55299.55,55343.80,55233.55,55303.50,145217,BANK NIFTY
2026-01-08 15:13:00,55303.50,55306.10,55254.85,55260.80,280785,BANK NIFTY
2026-01-08 15:14:00,55260.80,55328.25,55209.45,55258.45,176537,BANK NIFTY
2026-01-08 15:15:00,55258.45,55270.75,55078.80,55146.50,224122,BANK NIFTY
2026-01-08 15:16:00,55146.50,55163.65,55032.60,55111.65,309797,BANK NIFTY
2026-01-08 15:17:00,55111.65,55116.25,55073.20,55089.20,189526,BANK NIFTY
2026-01-08 15:18:00,55089.20,55116.75,55076.95,55093.70,184117,BANK NIFTY
2026-01-08 15:19:00,55093.70,55137.30,55075.55,55094.95,254133,BANK NIFTY
2026-01-08 15:20:00,55094.95,55208.95,55064.55,55187.35,212506,BANK NIFTY
2026-01-08 15:21:00,55187.35,55225.00,55148.45,55188.05,314700,BANK NIFTY
2026-01-08 15:22:00,55188.05,55220.55,55115.25,55170.65,177182,BANK NIFTY
2026-01-08 15:23:00,55170.65,55235.10,55163.45,55219.25,250536,BANK NIFTY
2026-01-08 15:24:00,55219.25,55324.70,55219.20,55300.00,142547,BANK NIFTY
2026-01-08 15:25:00,55300.00,55387.80,55288.35,55370.40,197770,BANK NIFTY
2026-01-08 15:26:00,55370.40,55434.10,55321.95,55355.05,137802,BANK NIFTY
2026-01-08 15:27:00,55355.05,55357.65,55272.25,55331.65,191795,BANK NIFTY
2026-01-08 15:28:00,55331.65,55407.90,55299.25,55394.25,203416,BANK NIFTY
2026-01-08 15:29:00,55394.25,55463.90,55358.70,55451.30,132841,BANK NIFTY
2026-01-08 15:30:00,55451.30,55547.65,55430.25,55502.80,225676,BANK NIFTY
2026-01-09 09:15:00,55680.90,55748.20,55648.90,55708.50,268555,BANK NIFTY
2026-01-09 09:16:00,55708.50,55833.00,55608.85,55808.10,182506,BANK NIFTY
2026-01-09 09:17:00,55808.10,55895.65,55733.75,55741.95,297805,BANK NIFTY
2026-01-09 09:18:00,55741.95,55861.00,55730.55,55796.95,302447,BANK NIFTY
2026-01-09 09:19:00,55796.95,55866.55,55706.40,55854.45,284587,BANK NIFTY
2026-01-09 09:20:00,55854.45,55951.00,55781.60,55928.60,421745,BANK NIFTY
2026-01-09 09:21:00,55928.60,56035.40,55879.80,56015.25,278723,BANK NIFTY
2026-01-09 09:22:00,56015.25,56088.95,55929.45,55939.70,273663,BANK NIFTY
2026-01-09 09:23:00,55939.70,56089.10,55936.55,56012.80,386886,BANK NIFTY
2026-01-09 09:24:00,56012.80,56043.85,55981.45,56041.30,225109,BANK NIFTY
2026-01-09 09:25:00,56041.30,56095.75,55868.00,55897.00,301883,BANK NIFTY
2026-01-09 09:26:00,55897.00,55941.70,55848.10,55851.90,279927,BANK NIFTY
2026-01-09 09:27:00,55851.90,55963.15,55811.15,55912.65,449829,BANK NIFTY
2026-01-09 09:28:00,55912.65,55981.90,55906.50,55939.05,260127,BANK NIFTY
2026-01-09 09:29:00,55939.05,56022.95,55902.30,55993.05,307001,BANK NIFTY
2026-01-09 09:30:00,55993.05,56024.95,55945.45,55992.75,298872,BANK NIFTY
2026-01-09 09:31:00,55992.75,56045.45,55905.00,55925.70,364236,BANK NIFTY
2026-01-09 09:32:00,55925.70,56004.00,55879.55,55946.20,437663,BANK NIFTY
2026-01-09 09:33:00,55946.20,55993.65,55897.15,55908.90,309493,BANK NIFTY
2026-01-09 09:34:00,55908.90,55946.65,55826.55,55913.15,360454,BANK NIFTY
2026-01-09 09:35:00,55913.15,55914.55,55872.15,55887.85,300348,BANK NIFTY
2026-01-09 09:36:00,55887.85,55937.85,55728.50,55786.55,288861,BANK NIFTY
2026-01-09 09:37:00,55786.55,55868.05,55777.40,55796.35,332839,BANK NIFTY
2026-01-09 09:38:00,55796.35,56007.00,55757.90,55987.35,301622,BANK NIFTY
2026-01-09 09:39:00,55987.35,56008.00,55884.80,55921.60,303693,BANK NIFTY
2026-01-09 09:40:00,55921.60,56026.40,55882.75,55928.80,188723,BANK NIFTY
2026-01-09 09:41:00,55928.80,55995.95,55824.85,55955.85,339186,BANK NIFTY
2026-01-09 09:42:00,55955.85,55957.95,55806.60,55902.10,229741,BANK NIFTY
2026-01-09 09:43:00,55902.10,56011.80,55892.80,55937.15,267706,BANK NIFTY
2026-01-09 09:44:00,55937.15,55947.40,55768.10,55865.75,204767,BANK NIFTY
2026-01-09 09:45:00,55865.75,55887.75,55713.05,55743.70,268058,BANK NIFTY
2026-01-09 09:46:00,55743.70,55754.85,55566.50,55622.95,392971,BANK NIFTY
2026-01-09 09:47:00,55622.95,55662.30,55586.75,55630.40,302473,BANK NIFTY
2026-01-09 09:48:00,55630.40,55746.40,55585.85,55672.35,244036,BANK NIFTY
2026-01-09 09:49:00,55672.35,55736.95,55650.80,55724.10,362429,BANK NIFTY
2026-01-09 09:50:00,55724.10,55770.90,55685.20,55706.90,291662,BANK NIFTY
2026-01-09 09:51:00,55706.90,55707.00,55641.30,55662.80,307344,BANK NIFTY
2026-01-09 09:52:00,55662.80,55676.15,55475.85,55515.95,410387,BANK NIFTY
2026-01-09 09:53:00,55515.95,55647.70,55488.45,55626.05,323896,BANK NIFTY
2026-01-09 09:54:00,55626.05,55676.70,55487.35,55503.20,297510,BANK NIFTY
2026-01-09 09:55:00,55503.20,55518.60,55397.15,55472.50,358131,BANK NIFTY
2026-01-09 09:56:00,55472.50,55496.70,55462.55,55490.75,376203,BANK NIFTY
2026-01-09 09:57:00,55490.75,55510.65,55428.75,55485.35,341413,BANK NIFTY
2026-01-09 09:58:00,55485.35,55535.60,55410.10,55535.55,327331,BANK NIFTY
2026-01-09 09:59:00,55535.55,55536.50,55397.35,55501.70,345201,BANK NIFTY
2026-01-09 10:00:00,55501.70,55579.40,55431.70,55550.80,391035,BANK NIFTY
2026-01-09 10:01:00,55550.80,55600.35,55544.80,55574.50,109737,BANK NIFTY
2026-01-09 10:02:00,55574.50,55586.10,55574.00,55582.25,161764,BANK NIFTY
2026-01-09 10:03:00,55582.25,55591.40,55545.80,55563.65,77087,BANK NIFTY
2026-01-09 10:04:00,55563.65,55596.70,55530.60,55577.10,101828,BANK NIFTY
2026-01-09 10:05:00,55577.10,55630.20,55568.35,55580.35,125109,BANK NIFTY
2026-01-09 10:06:00,55580.35,55639.15,55574.85,55611.20,172342,BANK NIFTY
2026-01-09 10:07:00,55611.20,55621.00,55589.55,55593.25,96733,BANK NIFTY
2026-01-09 10:08:00,55593.25,55650.20,55578.60,55624.80,105774,BANK NIFTY
2026-01-09 10:09:00,55624.80,55626.70,55562.30,55586.40,120724,BANK NIFTY
2026-01-09 10:10:00,55586.40,55586.75,55512.00,55532.80,106178,BANK NIFTY
2026-01-09 10:11:00,55532.80,55543.90,55474.45,55491.15,164631,BANK NIFTY
2026-01-09 10:12:00,55491.15,55515.85,55475.35,55509.85,64191,BANK NIFTY
2026-01-09 10:13:00,55509.85,55573.00,55499.95,55536.85,82352,BANK NIFTY
2026-01-09 10:14:00,55536.85,55542.55,55510.25,55512.85,74045,BANK NIFTY
2026-01-09 10:15:00,55512.85,55559.25,55504.80,55528.25,132810,BANK NIFTY
2026-01-09 10:16:00,55528.25,55545.35,55506.25,55525.05,57805,BANK NIFTY
2026-01-09 10:17:00,55525.05,55531.50,55502.40,55517.20,105162,BANK NIFTY
2026-01-09 10:18:00,55517.20,55581.80,55504.25,55549.75,82935,BANK NIFTY
2026-01-09 10:19:00,55549.75,55565.15,55527.10,55541.90,86880,BANK NIFTY
2026-01-09 10:20:00,55541.90,55547.45,55528.65,55540.05,73109,BANK NIFTY
2026-01-09 10:21:00,55540.05,55575.20,55516.35,55554.10,169698,BANK NIFTY
2026-01-09 10:22:00,55554.10,55584.95,55515.55,55551.05,96220,BANK NIFTY
2026-01-09 10:23:00,55551.05,55564.05,55526.15,55539.15,156913,BANK NIFTY
2026-01-09 10:24:00,55539.15,55591.70,55507.00,55543.10,100571,BANK NIFTY
2026-01-09 10:25:00,55543.10,55572.80,55533.00,55548.85,146190,BANK NIFTY
2026-01-09 10:26:00,55548.85,55551.60,55520.85,55525.55,60191,BANK NIFTY
2026-01-09 10:27:00,55525.55,55552.20,55514.20,55530.45,157618,BANK NIFTY
2026-01-09 10:28:00,55530.45,55544.75,55491.20,55515.25,73687,BANK NIFTY
2026-01-09 10:29:00,55515.25,55540.80,55472.30,55485.30,111384,BANK NIFTY
2026-01-09 10:30:00,55485.30,55493.60,55451.80,55481.15,82328,BANK NIFTY
2026-01-09 10:31:00,55481.15,55542.35,55467.20,55516.05,91369,BANK NIFTY
2026-01-09 10:32:00,55516.05,55542.10,55449.65,55456.40,132074,BANK NIFTY
2026-01-09 10:33:00,55456.40,55563.20,55456.25,55533.50,97060,BANK NIFTY
2026-01-09 10:34:00,55533.50,55574.05,55521.50,55554.95,103142,BANK NIFTY
2026-01-09 10:35:00,55554.95,55589.10,55524.80,55553.40,89632,BANK NIFTY
2026-01-09 10:36:00,55553.40,55572.55,55552.15,55569.45,61162,BANK NIFTY
2026-01-09 10:37:00,55569.45,55622.65,55550.50,55603.45,108597,BANK NIFTY
2026-01-09 10:38:00,55603.45,55635.80,55594.15,55621.05,139487,BANK NIFTY
2026-01-09 10:39:00,55621.05,55651.70,55605.30,55630.85,109089,BANK NIFTY
2026-01-09 10:40:00,55630.85,55697.85,55602.00,55676.35,160276,BANK NIFTY
2026-01-09 10:41:00,55676.35,55718.70,55655.95,55712.90,105770,BANK NIFTY
2026-01-09 10:42:00,55712.90,55723.50,55690.00,55697.15,133651,BANK NIFTY
2026-01-09 10:43:00,55697.15,55744.35,55651.95,55731.35,122246,BANK NIFTY
2026-01-09 10:44:00,55731.35,55737.55,55712.60,55728.15,89072,BANK NIFTY
2026-01-09 10:45:00,55728.15,55737.55,55711.45,55711.70,133978,BANK NIFTY
2026-01-09 10:46:00,55711.70,55731.20,55672.30,55718.95,74782,BANK NIFTY
2026-01-09 10:47:00,55718.95,55762.15,55707.50,55743.10,99888,BANK NIFTY
2026-01-09 10:48:00,55743.10,55751.80,55715.05,55721.95,143297,BANK NIFTY
2026-01-09 10:49:00,55721.95,55726.70,55718.40,55718.45,99285,BANK NIFTY
2026-01-09 10:50:00,55718.45,55766.70,55703.20,55756.40,130908,BANK NIFTY
2026-01-09 10:51:00,55756.40,55785.35,55750.05,55772.85,163159,BANK NIFTY
2026-01-09 10:52:00,55772.85,55803.35,55766.15,55784.25,82204,BANK NIFTY
2026-01-09 10:53:00,55784.25,55823.75,55756.80,55815.40,126045,BANK NIFTY
2026-01-09 10:54:00,55815.40,55823.95,55808.85,55813.80,123304,BANK NIFTY
